,gid,pid,fgxp,dist,make,season,postseason,away,stadium,temp,humidity,wind-spd,cond,surface,player id,player
3669,4377,717367,FG,29,1,2016,0,1,Raymond James Stadium,76,70,2,Clear,Grass,MB-4600,Matt Bryant
3670,4377,717387,FG,41,1,2016,0,1,Raymond James Stadium,76,70,2,Clear,Grass,MB-4600,Matt Bryant
3671,4377,717504,FG,50,1,2016,0,1,Raymond James Stadium,76,70,2,Clear,Grass,MB-4600,Matt Bryant
3672,4378,717527,FG,31,1,2016,0,0,FirstEnergy Stadium,58,73,4,Sunny,Grass,CP-0575,Cody Parkey
3673,4378,717560,FG,41,0,2016,0,0,FirstEnergy Stadium,58,73,4,Sunny,Grass,CP-0575,Cody Parkey
3674,4379,717680,FG,47,1,2016,0,1,U.S. Bank Stadium,-999,-999,-999,Closed Roof,UBU Speed Series S5M,MP-2100,Matt Prater
3675,4379,717704,FG,33,1,2016,0,0,U.S. Bank Stadium,-999,-999,-999,Closed Roof,UBU Speed Series S5M,BW-0350,Blair Walsh
3676,4379,717776,FG,46,0,2016,0,0,U.S. Bank Stadium,-999,-999,-999,Closed Roof,UBU Speed Series S5M,BW-0350,Blair Walsh
3677,4379,717781,FG,53,1,2016,0,1,U.S. Bank Stadium,-999,-999,-999,Closed Roof,UBU Speed Series S5M,MP-2100,Matt Prater
3678,4379,717817,FG,58,1,2016,0,1,U.S. Bank Stadium,-999,-999,-999,Closed Roof,UBU Speed Series S5M,MP-2100,Matt Prater
3679,4380,717885,FG,26,1,2016,0,0,Arrowhead Stadium,62,51,7,Clear,Grass,CS-0250,Cairo Santos
3680,4380,717928,FG,51,1,2016,0,0,Arrowhead Stadium,62,51,7,Clear,Grass,CS-0250,Cairo Santos
3681,4380,717942,FG,24,1,2016,0,0,Arrowhead Stadium,62,51,7,Clear,Grass,CS-0250,Cairo Santos
3682,4380,717951,FG,54,0,2016,0,1,Arrowhead Stadium,62,51,7,Clear,Grass,JM-7000,Jason Myers
3683,4380,717960,FG,36,1,2016,0,0,Arrowhead Stadium,62,51,7,Clear,Grass,CS-0250,Cairo Santos
3684,4381,718011,FG,23,1,2016,0,1,Sun Life Stadium,80,58,14,Cloudy,Grass,NF-0300,Nick Folk
3685,4381,718056,FG,21,1,2016,0,1,Sun Life Stadium,80,58,14,Cloudy,Grass,NF-0300,Nick Folk
3686,4381,718117,FG,28,1,2016,0,1,Sun Life Stadium,80,58,14,Cloudy,Grass,NF-0300,Nick Folk
3687,4382,718184,FG,34,1,2016,0,1,MetLife Stadium,56,41,9,Partly Cloudy,UBU Speed Series S5M,CS-4250,Caleb Sturgis
3688,4382,718240,FG,40,0,2016,0,1,MetLife Stadium,56,41,9,Partly Cloudy,UBU Speed Series S5M,CS-4250,Caleb Sturgis
3689,4382,718293,FG,26,1,2016,0,1,MetLife Stadium,56,41,9,Partly Cloudy,UBU Speed Series S5M,CS-4250,Caleb Sturgis
3690,4382,718315,FG,38,1,2016,0,1,MetLife Stadium,56,41,9,Partly Cloudy,UBU Speed Series S5M,CS-4250,Caleb Sturgis
3691,4383,718416,FG,49,1,2016,0,0,M&T Bank Stadium,65,28,15,Cloudy,Grass,JT-3950,Justin Tucker
3692,4383,718442,FG,42,1,2016,0,0,M&T Bank Stadium,65,28,15,Cloudy,Grass,JT-3950,Justin Tucker
3693,4384,718517,FG,55,0,2016,0,0,Los Angeles Memorial Coliseum,75,49,2,Sunny,Grass,GZ-2000,Greg Zuerlein
3694,4384,718581,FG,48,0,2016,0,1,Los Angeles Memorial Coliseum,75,49,2,Sunny,Grass,GG-0100,Graham Gano
3695,4384,718586,FG,55,0,2016,0,0,Los Angeles Memorial Coliseum,75,49,2,Sunny,Grass,GZ-2000,Greg Zuerlein
3696,4384,718627,FG,38,1,2016,0,1,Los Angeles Memorial Coliseum,75,49,2,Sunny,Grass,GG-0100,Graham Gano
3697,4384,718638,FG,25,1,2016,0,0,Los Angeles Memorial Coliseum,75,49,2,Sunny,Grass,GZ-2000,Greg Zuerlein
3698,4384,718649,FG,37,1,2016,0,1,Los Angeles Memorial Coliseum,75,49,2,Sunny,Grass,GG-0100,Graham Gano
3699,4385,718689,FG,49,1,2016,0,0,Levi's Stadium,70,60,0,Mostly Sunny,Grass,PD-0200,Phil Dawson
3700,4385,718749,FG,48,1,2016,0,0,Levi's Stadium,70,60,0,Mostly Sunny,Grass,PD-0200,Phil Dawson
3701,4385,718786,FG,46,1,2016,0,0,Levi's Stadium,70,60,0,Mostly Sunny,Grass,PD-0200,Phil Dawson
3702,4386,718862,FG,34,1,2016,0,0,Lambeau Field,68,55,7,Clear,DD GrassMaster,MC-3000,Mason Crosby
3703,4386,718870,FG,48,0,2016,0,0,Lambeau Field,68,55,7,Clear,DD GrassMaster,MC-3000,Mason Crosby
3704,4386,718900,FG,28,1,2016,0,1,Lambeau Field,68,55,7,Clear,DD GrassMaster,AV-0400,Adam Vinatieri
3705,4386,718966,FG,27,1,2016,0,0,Lambeau Field,68,55,7,Clear,DD GrassMaster,MC-3000,Mason Crosby
3706,4387,719046,FG,32,1,2016,0,0,Qualcomm Stadium,76,48,6,Partly Cloudy,Grass,JL-0207,Josh Lambo
3707,4387,719097,FG,23,1,2016,0,0,Qualcomm Stadium,76,48,6,Partly Cloudy,Grass,JL-0207,Josh Lambo
3708,4387,719177,FG,36,1,2016,0,0,Qualcomm Stadium,76,48,6,Partly Cloudy,Grass,JL-0207,Josh Lambo
3709,4388,719217,FG,24,1,2016,0,0,O.co Coliseum,65,79,6,Partly Cloudy,Grass,SJ-0300,Sebastian Janikowski
3710,4388,719233,FG,29,1,2016,0,0,O.co Coliseum,65,79,6,Partly Cloudy,Grass,SJ-0300,Sebastian Janikowski
3711,4388,719275,FG,48,0,2016,0,0,O.co Coliseum,65,79,6,Partly Cloudy,Grass,SJ-0300,Sebastian Janikowski
3712,4388,719298,FG,55,1,2016,0,1,O.co Coliseum,65,79,6,Partly Cloudy,Grass,BM-1650,Brandon McManus
3713,4388,719333,FG,44,1,2016,0,1,O.co Coliseum,65,79,6,Partly Cloudy,Grass,BM-1650,Brandon McManus
3714,4388,719345,FG,35,1,2016,0,0,O.co Coliseum,65,79,6,Partly Cloudy,Grass,SJ-0300,Sebastian Janikowski
3715,4389,719433,FG,31,1,2016,0,1,CenturyLink Field,61,40,4,Cloudy,FieldTurf,DC-0500,Dan Carpenter
3716,4389,719475,FG,54,0,2016,0,1,CenturyLink Field,61,40,4,Cloudy,FieldTurf,DC-0500,Dan Carpenter
3717,4389,719519,FG,49,1,2016,0,0,CenturyLink Field,61,40,4,Cloudy,FieldTurf,SH-0400,Steven Hauschka
3718,4390,719594,FG,25,1,2016,0,0,M&T Bank Stadium,54,48,3,Fair,Grass,JT-3950,Justin Tucker
3719,4390,719629,FG,40,1,2016,0,0,M&T Bank Stadium,54,48,3,Fair,Grass,JT-3950,Justin Tucker
3720,4391,719740,FG,44,0,2016,0,0,Lincoln Financial Field,58,37,10,Sunny,DD GrassMaster,CS-4250,Caleb Sturgis
3721,4391,719746,FG,38,1,2016,0,1,Lincoln Financial Field,58,37,10,Sunny,DD GrassMaster,MB-4600,Matt Bryant
3722,4391,719761,FG,43,1,2016,0,1,Lincoln Financial Field,58,37,10,Sunny,DD GrassMaster,MB-4600,Matt Bryant
3723,4391,719772,FG,53,0,2016,0,1,Lincoln Financial Field,58,37,10,Sunny,DD GrassMaster,MB-4600,Matt Bryant
3724,4391,719793,FG,29,1,2016,0,0,Lincoln Financial Field,58,37,10,Sunny,DD GrassMaster,CS-4250,Caleb Sturgis
3725,4391,719802,FG,46,1,2016,0,1,Lincoln Financial Field,58,37,10,Sunny,DD GrassMaster,MB-4600,Matt Bryant
3726,4391,719814,FG,25,1,2016,0,0,Lincoln Financial Field,58,37,10,Sunny,DD GrassMaster,CS-4250,Caleb Sturgis
3727,4391,719826,FG,55,0,2016,0,0,Lincoln Financial Field,58,37,10,Sunny,DD GrassMaster,CS-4250,Caleb Sturgis
3728,4391,719863,FG,48,1,2016,0,0,Lincoln Financial Field,58,37,10,Sunny,DD GrassMaster,CS-4250,Caleb Sturgis
3729,4392,719901,FG,54,1,2016,0,1,Raymond James Stadium,81,61,4,Cloudy,Grass,CB-0700,Connor Barth
3730,4393,720075,FG,50,1,2016,0,1,Mercedes-Benz Superdome,-999,-999,-999,Dome,UBU Speed Series S5M,BM-1650,Brandon McManus
3731,4393,720153,FG,42,0,2016,0,1,Mercedes-Benz Superdome,-999,-999,-999,Dome,UBU Speed Series S5M,BM-1650,Brandon McManus
3732,4393,720179,FG,28,1,2016,0,1,Mercedes-Benz Superdome,-999,-999,-999,Dome,UBU Speed Series S5M,BM-1650,Brandon McManus
3733,4393,720186,FG,37,1,2016,0,1,Mercedes-Benz Superdome,-999,-999,-999,Dome,UBU Speed Series S5M,BM-1650,Brandon McManus
3734,4394,720266,FG,29,1,2016,0,1,LP Field,56,49,3,Sunny,Grass,MC-3000,Mason Crosby
3735,4394,720330,FG,38,1,2016,0,1,LP Field,56,49,3,Sunny,Grass,MC-3000,Mason Crosby
3736,4394,720347,FG,51,1,2016,0,0,LP Field,56,49,3,Sunny,Grass,RS-3400,Ryan Succop
3737,4394,720360,FG,23,1,2016,0,0,LP Field,56,49,3,Sunny,Grass,RS-3400,Ryan Succop
3738,4395,720428,FG,49,0,2016,0,1,EverBank Field,69,-999,10,Chance Rain,Grass,NN-0200,Nick Novak
3739,4395,720436,FG,54,1,2016,0,0,EverBank Field,69,-999,10,Chance Rain,Grass,JM-7000,Jason Myers
3740,4395,720448,FG,50,0,2016,0,1,EverBank Field,69,-999,10,Chance Rain,Grass,NN-0200,Nick Novak
3741,4395,720500,FG,44,1,2016,0,0,EverBank Field,69,-999,10,Chance Rain,Grass,JM-7000,Jason Myers
3742,4395,720513,FG,51,1,2016,0,1,EverBank Field,69,-999,10,Chance Rain,Grass,NN-0200,Nick Novak
3743,4396,720553,FG,42,1,2016,0,0,Bank of America Stadium,45,76,6,Cloudy,Grass,GG-0100,Graham Gano
3744,4396,720630,FG,47,1,2016,0,1,Bank of America Stadium,45,76,6,Cloudy,Grass,CS-0250,Cairo Santos
3745,4396,720675,FG,36,1,2016,0,1,Bank of America Stadium,45,76,6,Cloudy,Grass,CS-0250,Cairo Santos
3746,4396,720694,FG,33,1,2016,0,1,Bank of America Stadium,45,76,6,Cloudy,Grass,CS-0250,Cairo Santos
3747,4396,720711,FG,37,1,2016,0,1,Bank of America Stadium,45,76,6,Cloudy,Grass,CS-0250,Cairo Santos
3748,4397,720724,FG,20,1,2016,0,1,MetLife Stadium,62,18,7,Clear,UBU Speed Series S5M,GZ-2000,Greg Zuerlein
3749,4397,720820,FG,38,1,2016,0,1,MetLife Stadium,62,18,7,Clear,UBU Speed Series S5M,GZ-2000,Greg Zuerlein
3750,4397,720845,FG,34,1,2016,0,1,MetLife Stadium,62,18,7,Clear,UBU Speed Series S5M,GZ-2000,Greg Zuerlein
3751,4398,720963,FG,30,1,2016,0,0,FedEx Field,58,24,7,Sunny,Grass,DH-3970,Dustin Hopkins
3752,4398,720980,FG,37,1,2016,0,0,FedEx Field,58,24,7,Sunny,Grass,DH-3970,Dustin Hopkins
3753,4398,720994,FG,50,1,2016,0,0,FedEx Field,58,24,7,Sunny,Grass,DH-3970,Dustin Hopkins
3754,4398,721012,FG,28,1,2016,0,0,FedEx Field,58,24,7,Sunny,Grass,DH-3970,Dustin Hopkins
3755,4399,721063,FG,45,1,2016,0,0,Qualcomm Stadium,85,18,11,Sunny,Grass,JL-0207,Josh Lambo
3756,4400,721213,FG,37,1,2016,0,1,Heinz Field,56,29,7,Sunny,Grass,DB-0200,Dan Bailey
3757,4400,721243,FG,53,1,2016,0,1,Heinz Field,56,29,7,Sunny,Grass,DB-0200,Dan Bailey
3758,4400,721257,FG,39,1,2016,0,0,Heinz Field,56,29,7,Sunny,Grass,CB-2275,Chris Boswell
3759,4400,721279,FG,55,0,2016,0,0,Heinz Field,56,29,7,Sunny,Grass,CB-2275,Chris Boswell
3760,4400,721288,FG,25,1,2016,0,0,Heinz Field,56,29,7,Sunny,Grass,CB-2275,Chris Boswell
3761,4400,721303,FG,46,1,2016,0,1,Heinz Field,56,29,7,Sunny,Grass,DB-0200,Dan Bailey
3762,4401,721420,FG,39,1,2016,0,0,University of Phoenix Stadium,-999,-999,-999,Closed Roof,Grass,CC-1150,Chandler Catanzaro
3763,4401,721437,FG,49,1,2016,0,1,University of Phoenix Stadium,-999,-999,-999,Closed Roof,Grass,PD-0200,Phil Dawson
3764,4401,721449,FG,19,1,2016,0,0,University of Phoenix Stadium,-999,-999,-999,Closed Roof,Grass,CC-1150,Chandler Catanzaro
3765,4401,721464,FG,53,1,2016,0,1,University of Phoenix Stadium,-999,-999,-999,Closed Roof,Grass,PD-0200,Phil Dawson
3766,4401,721535,FG,34,1,2016,0,0,University of Phoenix Stadium,-999,-999,-999,Closed Roof,Grass,CC-1150,Chandler Catanzaro
3767,4402,721556,FG,27,1,2016,0,1,Gillette Stadium,43,55,3,Clear,FieldTurf,SH-0400,Steven Hauschka
3768,4402,721572,FG,31,1,2016,0,1,Gillette Stadium,43,55,3,Clear,FieldTurf,SH-0400,Steven Hauschka
3769,4402,721652,FG,41,1,2016,0,1,Gillette Stadium,43,55,3,Clear,FieldTurf,SH-0400,Steven Hauschka
3770,4402,721665,FG,30,1,2016,0,0,Gillette Stadium,43,55,3,Clear,FieldTurf,SG-0800,Stephen Gostkowski
3771,4402,721675,FG,23,1,2016,0,1,Gillette Stadium,43,55,3,Clear,FieldTurf,SH-0400,Steven Hauschka
3772,4403,721769,FG,25,1,2016,0,1,MetLife Stadium,56,35,2,Cloudy,UBU Speed Series S5M,MN-0800,Mike Nugent
3773,4403,721802,FG,38,1,2016,0,1,MetLife Stadium,56,35,2,Cloudy,UBU Speed Series S5M,MN-0800,Mike Nugent
3774,4404,721884,FG,32,1,2016,0,0,Bank of America Stadium,63,43,6,Clear,Grass,GG-0100,Graham Gano
3775,4404,721938,FG,49,1,2016,0,0,Bank of America Stadium,63,43,6,Clear,Grass,GG-0100,Graham Gano
3776,4404,721967,FG,42,1,2016,0,0,Bank of America Stadium,63,43,6,Clear,Grass,GG-0100,Graham Gano
3777,4405,722083,FG,34,1,2016,0,1,U.S. Bank Stadium,-999,-999,-999,Closed Roof,UBU Speed Series S5M,CC-1150,Chandler Catanzaro
3778,4405,722155,FG,27,1,2016,0,0,U.S. Bank Stadium,-999,-999,-999,Closed Roof,UBU Speed Series S5M,KF-0250,Kai Forbath
3779,4406,722275,FG,46,1,2016,0,1,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,JT-3950,Justin Tucker
3780,4406,722285,FG,30,1,2016,0,0,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
3781,4406,722351,FG,21,1,2016,0,0,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
3782,4407,722413,FG,26,1,2016,0,1,Paul Brown Stadium,36,59,8,Partly Cloudy,UBU Speed Series S5M,DC-0500,Dan Carpenter
3783,4407,722455,FG,54,1,2016,0,1,Paul Brown Stadium,36,59,8,Partly Cloudy,UBU Speed Series S5M,DC-0500,Dan Carpenter
3784,4407,722487,FG,20,1,2016,0,1,Paul Brown Stadium,36,59,8,Partly Cloudy,UBU Speed Series S5M,DC-0500,Dan Carpenter
3785,4408,722563,FG,40,1,2016,0,1,MetLife Stadium,41,76,10,Mostly Cloudy,UBU Speed Series S5M,CB-0700,Connor Barth
3786,4408,722594,FG,46,1,2016,0,0,MetLife Stadium,41,76,10,Mostly Cloudy,UBU Speed Series S5M,RG-1500,Robbie Gould
3787,4408,722650,FG,51,0,2016,0,1,MetLife Stadium,41,76,10,Mostly Cloudy,UBU Speed Series S5M,CB-0700,Connor Barth
3788,4409,722722,FG,27,1,2016,0,1,Ford Field,-999,-999,-999,Dome,FieldTurf,JM-7000,Jason Myers
3789,4409,722772,FG,27,1,2016,0,0,Ford Field,-999,-999,-999,Dome,FieldTurf,MP-2100,Matt Prater
3790,4409,722790,FG,52,1,2016,0,1,Ford Field,-999,-999,-999,Dome,FieldTurf,JM-7000,Jason Myers
3791,4409,722844,FG,43,1,2016,0,0,Ford Field,-999,-999,-999,Dome,FieldTurf,MP-2100,Matt Prater
3792,4410,722874,FG,32,1,2016,0,1,FirstEnergy Stadium,36,64,27,Cloudy,Grass,CB-2275,Chris Boswell
3793,4410,722900,FG,33,1,2016,0,1,FirstEnergy Stadium,36,64,27,Cloudy,Grass,CB-2275,Chris Boswell
3794,4410,722939,FG,24,1,2016,0,0,FirstEnergy Stadium,36,64,27,Cloudy,Grass,CP-0575,Cody Parkey
3795,4410,722956,FG,22,1,2016,0,1,FirstEnergy Stadium,36,64,27,Cloudy,Grass,CB-2275,Chris Boswell
3796,4411,723025,FG,22,1,2016,0,0,Arrowhead Stadium,46,42,9,Sunny,Grass,CS-0250,Cairo Santos
3797,4412,723238,FG,42,0,2016,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,FieldTurf,AV-0400,Adam Vinatieri
3798,4412,723297,FG,47,1,2016,0,1,Lucas Oil Stadium,-999,-999,-999,Closed Roof,FieldTurf,RS-3400,Ryan Succop
3799,4412,723303,FG,49,1,2016,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,FieldTurf,AV-0400,Adam Vinatieri
3800,4413,723437,FG,46,1,2016,0,0,Los Angeles Memorial Coliseum,63,74,3,Rain,Grass,GZ-2000,Greg Zuerlein
3801,4413,723459,FG,48,0,2016,0,0,Los Angeles Memorial Coliseum,63,74,3,Rain,Grass,GZ-2000,Greg Zuerlein
3802,4414,723514,FG,33,1,2016,0,0,Levi's Stadium,64,64,6,Rain,Grass,PD-0200,Phil Dawson
3803,4414,723638,FG,38,1,2016,0,1,Levi's Stadium,64,64,6,Rain,Grass,SG-0800,Stephen Gostkowski
3804,4415,723735,FG,21,1,2016,0,0,CenturyLink Field,54,80,5,Rain,FieldTurf,SH-0400,Steven Hauschka
3805,4415,723798,FG,35,1,2016,0,0,CenturyLink Field,54,80,5,Rain,FieldTurf,SH-0400,Steven Hauschka
3806,4415,723815,FG,44,0,2016,0,0,CenturyLink Field,54,80,5,Rain,FieldTurf,SH-0400,Steven Hauschka
3807,4416,723915,FG,36,1,2016,0,1,FedEx Field,38,44,23,Clear,Grass,MC-3000,Mason Crosby
3808,4416,723938,FG,37,1,2016,0,0,FedEx Field,38,44,23,Clear,Grass,DH-3970,Dustin Hopkins
3809,4416,723949,FG,36,0,2016,0,1,FedEx Field,38,44,23,Clear,Grass,MC-3000,Mason Crosby
3810,4417,724024,FG,32,1,2016,0,1,O.co Coliseum,63,39,6,Clear,Grass,NN-0200,Nick Novak
3811,4417,724050,FG,19,1,2016,0,0,O.co Coliseum,63,39,6,Clear,Grass,SJ-0300,Sebastian Janikowski
3812,4417,724121,FG,20,1,2016,0,0,O.co Coliseum,63,39,6,Clear,Grass,SJ-0300,Sebastian Janikowski
3813,4417,724135,FG,28,1,2016,0,1,O.co Coliseum,63,39,6,Clear,Grass,NN-0200,Nick Novak
3814,4418,724221,FG,29,1,2016,0,0,Ford Field,-999,-999,-999,Dome,FieldTurf,MP-2100,Matt Prater
3815,4418,724261,FG,30,1,2016,0,1,Ford Field,-999,-999,-999,Dome,FieldTurf,KF-0250,Kai Forbath
3816,4418,724281,FG,28,1,2016,0,1,Ford Field,-999,-999,-999,Dome,FieldTurf,KF-0250,Kai Forbath
3817,4418,724308,FG,48,1,2016,0,0,Ford Field,-999,-999,-999,Dome,FieldTurf,MP-2100,Matt Prater
3818,4418,724315,FG,40,1,2016,0,0,Ford Field,-999,-999,-999,Dome,FieldTurf,MP-2100,Matt Prater
3819,4419,724338,FG,43,0,2016,0,1,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,DH-3970,Dustin Hopkins
3820,4419,724352,FG,24,1,2016,0,1,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,DH-3970,Dustin Hopkins
3821,4419,724365,FG,46,1,2016,0,0,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,DB-0200,Dan Bailey
3822,4419,724373,FG,55,0,2016,0,1,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,DH-3970,Dustin Hopkins
3823,4419,724392,FG,20,1,2016,0,1,AT&T Stadium,-999,-999,-999,Closed Roof,AstroTurf,DH-3970,Dustin Hopkins
3824,4420,724497,FG,52,0,2016,0,0,Lucas Oil Stadium,-999,-999,-999,Closed Roof,FieldTurf,AV-0400,Adam Vinatieri
3825,4421,724650,FG,25,1,2016,0,1,Georgia Dome,-999,-999,-999,Dome,FieldTurf,CC-1150,Chandler Catanzaro
3826,4421,724661,FG,45,1,2016,0,0,Georgia Dome,-999,-999,-999,Dome,FieldTurf,MB-4600,Matt Bryant
3827,4421,724695,FG,54,1,2016,0,1,Georgia Dome,-999,-999,-999,Dome,FieldTurf,CC-1150,Chandler Catanzaro
3828,4422,724802,FG,52,1,2016,0,0,M&T Bank Stadium,50,37,12,Sunny,Grass,JT-3950,Justin Tucker
3829,4422,724817,FG,23,1,2016,0,1,M&T Bank Stadium,50,37,12,Sunny,Grass,MN-0800,Mike Nugent
3830,4422,724851,FG,57,1,2016,0,0,M&T Bank Stadium,50,37,12,Sunny,Grass,JT-3950,Justin Tucker
3831,4422,724864,FG,54,1,2016,0,0,M&T Bank Stadium,50,37,12,Sunny,Grass,JT-3950,Justin Tucker
3832,4422,724904,FG,36,1,2016,0,0,M&T Bank Stadium,50,37,12,Sunny,Grass,JT-3950,Justin Tucker
3833,4422,724927,FG,36,1,2016,0,1,M&T Bank Stadium,50,37,12,Sunny,Grass,MN-0800,Mike Nugent
3834,4425,725337,FG,20,1,2016,0,0,FirstEnergy Stadium,48,58,10,Sunny,Grass,CP-0575,Cody Parkey
3835,4425,725355,FG,25,1,2016,0,0,FirstEnergy Stadium,48,58,10,Sunny,Grass,CP-0575,Cody Parkey
3836,4426,725513,FG,54,0,2016,0,1,NRG Stadium,-999,-999,-999,Closed Roof,AstroTurf,JL-0207,Josh Lambo
3837,4426,725545,FG,19,1,2016,0,0,NRG Stadium,-999,-999,-999,Closed Roof,AstroTurf,NN-0200,Nick Novak
3838,4426,725589,FG,45,1,2016,0,0,NRG Stadium,-999,-999,-999,Closed Roof,AstroTurf,NN-0200,Nick Novak
3839,4427,725744,FG,36,1,2016,0,1,Sun Life Stadium,79,49,13,Partly Cloudy,Grass,PD-0200,Phil Dawson
3840,4428,725862,FG,19,1,2016,0,1,Soldier Field,40,88,11,Cloudy,Grass,RS-3400,Ryan Succop
3841,4428,725876,FG,31,1,2016,0,1,Soldier Field,40,88,11,Cloudy,Grass,RS-3400,Ryan Succop
3842,4429,725976,FG,43,1,2016,0,1,Raymond James Stadium,-999,-999,-999,-999,Grass,SH-0400,Steven Hauschka
3843,4430,726138,FG,23,1,2016,0,0,O.co Coliseum,59,55,12,Partly Cloudy,Grass,SJ-0300,Sebastian Janikowski
3844,4430,726243,FG,23,1,2016,0,0,O.co Coliseum,59,55,12,Partly Cloudy,Grass,SJ-0300,Sebastian Janikowski
3845,4431,726265,FG,51,1,2016,0,0,MetLife Stadium,47,43,10,Cloudy,UBU Speed Series S5M,NF-0300,Nick Folk
3846,4431,726303,FG,28,1,2016,0,1,MetLife Stadium,47,43,10,Cloudy,UBU Speed Series S5M,SG-0800,Stephen Gostkowski
3847,4431,726325,FG,54,0,2016,0,0,MetLife Stadium,47,43,10,Cloudy,UBU Speed Series S5M,NF-0300,Nick Folk
3848,4431,726331,FG,39,0,2016,0,1,MetLife Stadium,47,43,10,Cloudy,UBU Speed Series S5M,SG-0800,Stephen Gostkowski
3849,4431,726351,FG,29,1,2016,0,1,MetLife Stadium,47,43,10,Cloudy,UBU Speed Series S5M,SG-0800,Stephen Gostkowski
3850,4431,726387,FG,41,1,2016,0,1,MetLife Stadium,47,43,10,Cloudy,UBU Speed Series S5M,SG-0800,Stephen Gostkowski
3851,4432,726486,FG,33,1,2016,0,0,Sports Authority Field at Mile High,44,25,11,Mostly Cloudy,Grass,BM-1650,Brandon McManus
3852,4432,726598,FG,44,1,2016,0,0,Sports Authority Field at Mile High,44,25,11,Mostly Cloudy,Grass,BM-1650,Brandon McManus
3853,4432,726610,FG,37,1,2016,0,1,Sports Authority Field at Mile High,44,25,11,Mostly Cloudy,Grass,CS-0250,Cairo Santos
3854,4432,726620,FG,62,0,2016,0,0,Sports Authority Field at Mile High,44,25,11,Mostly Cloudy,Grass,BM-1650,Brandon McManus
3855,4432,726625,FG,34,1,2016,0,1,Sports Authority Field at Mile High,44,25,11,Mostly Cloudy,Grass,CS-0250,Cairo Santos
3856,4433,726699,FG,48,1,2016,0,0,Lincoln Financial Field,47,65,7,Cloudy,DD GrassMaster,CS-4250,Caleb Sturgis
3857,4433,726715,FG,33,1,2016,0,1,Lincoln Financial Field,47,65,7,Cloudy,DD GrassMaster,MC-3000,Mason Crosby
3858,4433,726727,FG,50,1,2016,0,0,Lincoln Financial Field,47,65,7,Cloudy,DD GrassMaster,CS-4250,Caleb Sturgis
3859,4433,726775,FG,32,1,2016,0,1,Lincoln Financial Field,47,65,7,Cloudy,DD GrassMaster,MC-3000,Mason Crosby
3860,4434,726812,FG,48,1,2016,0,0,U.S. Bank Stadium,-999,-999,-999,Closed Roof,UBU Speed Series S5M,KF-0250,Kai Forbath
3861,4434,726886,FG,36,1,2016,0,0,U.S. Bank Stadium,-999,-999,-999,Closed Roof,UBU Speed Series S5M,KF-0250,Kai Forbath
3862,4434,726896,FG,33,1,2016,0,0,U.S. Bank Stadium,-999,-999,-999,Closed Roof,UBU Speed Series S5M,KF-0250,Kai Forbath
3863,4434,726920,FG,39,1,2016,0,1,U.S. Bank Stadium,-999,-999,-999,Closed Roof,UBU Speed Series S5M,DB-0200,Dan Bailey
3864,4435,726992,FG,47,1,2016,0,0,EverBank Field,70,-999,10,Chance Rain,Grass,JM-7000,Jason Myers
3865,4435,727027,FG,32,1,2016,0,1,EverBank Field,70,-999,10,Chance Rain,Grass,BM-1650,Brandon McManus
3866,4435,727117,FG,41,1,2016,0,1,EverBank Field,70,-999,10,Chance Rain,Grass,BM-1650,Brandon McManus
3867,4436,727134,FG,27,1,2016,0,1,Mercedes-Benz Superdome,-999,-999,-999,Dome,UBU Speed Series S5M,MP-2100,Matt Prater
3868,4436,727188,FG,29,1,2016,0,1,Mercedes-Benz Superdome,-999,-999,-999,Dome,UBU Speed Series S5M,MP-2100,Matt Prater
3869,4436,727208,FG,32,1,2016,0,1,Mercedes-Benz Superdome,-999,-999,-999,Dome,UBU Speed Series S5M,MP-2100,Matt Prater
3870,4436,727228,FG,27,1,2016,0,1,Mercedes-Benz Superdome,-999,-999,-999,Dome,UBU Speed Series S5M,MP-2100,Matt Prater
3871,4436,727258,FG,52,1,2016,0,1,Mercedes-Benz Superdome,-999,-999,-999,Dome,UBU Speed Series S5M,MP-2100,Matt Prater
3872,4438,727459,FG,22,1,2016,0,0,Georgia Dome,-999,-999,-999,Dome,FieldTurf,MB-4600,Matt Bryant
3873,4438,727477,FG,22,1,2016,0,0,Georgia Dome,-999,-999,-999,Dome,FieldTurf,MB-4600,Matt Bryant
3874,4438,727514,FG,59,1,2016,0,0,Georgia Dome,-999,-999,-999,Dome,FieldTurf,MB-4600,Matt Bryant
3875,4439,727659,FG,28,1,2016,0,0,Gillette Stadium,39,43,8,Sunny,FieldTurf,SG-0800,Stephen Gostkowski
3876,4439,727681,FG,44,1,2016,0,1,Gillette Stadium,39,43,8,Sunny,FieldTurf,GZ-2000,Greg Zuerlein
